Station Name,Latitude,Longitude,EV Level2 EVSE Num
CITY OF BEDFORD MUNI LOT 2,41.391737,-81.534962,2.0
6080 CENTER DR HHC14-6100,33.976759,-118.391974,2.0
Miami Shores Village,25.869719,-80.226772,2.0
7193 Boyer,45.541929,-73.613367,2.0
CHATSWORTH1 STATION #9,34.248953,-118.580533,2.0
MIT CAMPUS BLDG 32P1-6,42.361782,-71.090538,2.0
Dorsey Wynwood,25.803665,-80.200399,8.0
BOTW P2-#5,38.577837,-121.501579,2.0
RIVERSTONE RIVERSTONE 1,43.76573,-79.67141,2.0
The Inn at Langley - Tesla Destination,48.041105,-122.410772,2.0
SpringHill Suites Logan - Tesla Destination,41.720914,-111.833857,1.0
11066 Morrison St,34.161006,-118.371762,1.0
WGC EVCS STATION 05,34.050572,-118.260264,1.0
Hilton Garden Inn Elmira/Corning - Tesla Destination,42.162895,-76.871848,2.0
Key West Marriott Beachside Hotel - Tesla Destination,24.57089,-81.751665,3.0
8050 Jean-Chevalier,45.432247,-73.61547,2.0
5 Houston Center - Tesla Destination,29.7553097649105,-95.3609605334559,18.0
142 E 31st St.,40.74415,-73.98046,4.0
UC IRVINE STATION 7,33.643495,-117.838168,1.0
DC CORRIDOR HOLIDAY INN L2,38.902219,-121.073375,2.0
KOHL'S - CHPT 1108 CLACKAMA 1,45.431944,-122.573458,1.0
SVVSD MEAD HS 1,40.184578,-104.997297,2.0
UPS 55GLENLAKE #2,33.944875,-84.360527,2.0
Kaiser Kona,19.674424,-156.012278,6.0
COMMUNITY EV SURFACE PARKING,30.223628,-81.505446,2.0
DMD PARKING FAC CENTRAL & UNSER,35.077929,-106.725194,2.0
Larry H Miller Nissan - Arapahoe,39.594525,-104.872435,2.0
Four Seasons Resort at Manele Bay,20.7422,-156.896039,1.0
HOAG HOSPITAL CONF CTR 2,33.62198,-117.931564,2.0
ONE501 NORTH ELEVATOR1,38.912231,-77.00155,2.0
Peppermill Resort Hotel - Tesla Destination,39.497181,-119.800225,5.0
DH-LEBANON A-2N,43.676034,-72.272647,2.0
Jim Ellis Chevrolet,33.90999,-84.2914,6.0
WSRH EDGE 1,38.449986,-122.668994,2.0
WINDMILL CENTER 8,30.191458,-98.064833,2.0
KOHL'S - CHPT 0755 YORBA LIND,33.873558,-117.734756,2.0
Porter Medical Center,43.999875,-73.168078,2.0
MSH CP GATEWAY1,43.882165,-79.232364,2.0
MGM RESORTS INT NAT HARBOR L3S2,38.794996,-77.009348,2.0
Saranac Lake - 3 Main St,44.324241,-74.131946,2.0
North Station Garage,42.36758,-71.065477,4.0
NATIONAL GRID KOHLSSMITHFIELD,41.875843,-71.517483,2.0
C2 Tactical,33.655828,-111.929349,4.0
Office,45.467397,-73.831296,1.0
159 Remsen St,42.77243,-73.70084,2.0
Springhill Suites Annapolis,38.972698,-76.549276,1.0
WVC GARAGE LEVEL THREE A,40.69545,-111.96059,2.0
COUNTY EV 31-32,37.407833,-121.953404,2.0
MILLER MOTORS M HYUNDAI FAST,42.095895,-75.963291,1.0
UCSD NUEVO WEST 1-5,32.87496,-117.2254,2.0
TMC STATION 1,39.6125,-75.84388,2.0
FRANCIS PM TELFAIR 1,29.588504,-95.645592,2.0
BEVERLY HILLS 440 N CAMDEN 2,34.069635,-118.404594,2.0
615 Normandie Ave,34.06277807,-118.3004353,1.0
FORT BENNING BLD218 STATION9,32.359838,-84.970951,2.0
Plaza Cadillac,28.830661,-81.809584,1.0
EUHOME STATESVILLE,35.808683,-80.810922,2.0
Regions Plaza,33.786964,-84.38827,4.0
Flagship Wharf,42.37360821404935,-71.05218279762268,6.0
Harrah's Gulf Coast - Tesla Destination,30.392769,-88.865965,4.0
Town of Bay Harbor Islands,25.88594,-80.132245,1.0
TUSD - BOHN BOHN ELEM 2,37.72891,-121.42068,2.0
GABLES MCKINNEY STATION 1,32.795311,-96.80172,1.0
IRL WEST RAMP QUARRY RD L3 #2,41.682572,-91.56019,1.0
"PNC ARENA PNC VIP 32,33",35.802406,-78.72232,2.0
Sur rue - St-Basile-le-Grand - 57 Mtée Robert,45.525768,-73.28557,2.0
The Daytona,29.194224,-81.073386,2.0
The Mall of Victor Valley,34.472906,-117.350142,1.0
REDWOOD LIFE 1300 ISLAND DR,37.53738,-122.256278,2.0
EV SYSTEM SPACE 18,34.204619,-118.430662,1.0
HOLLYWOOD PARK MU1 STATION 9,33.947006,-118.34266,2.0
JOHN MUIR HLTH VISITOR LOT #2,37.982304,-122.032725,2.0
FASTPARK BWI 6,39.19905,-76.683952,2.0
City of Walnut Ridge Abbey Road,36.07118803144895,-90.9577751497376,2.0
La Quinta Inn & Suites by Wyndham - Fort Worth,32.660179,-97.2825769,2.0
333 E 75th St.,40.7702,-73.95525,4.0
MyPlace Hotel,37.1751184346654,-113.310419528344,2.0
Mountain Harbor Resort - Joplin Inn,34.541875,-93.451593,2.0
MGM RESORTS INT BELLAGIO ST 2,36.113054,-115.176522,2.0
Hard Rock Hotel at Universal Orlando - Tesla Destination,28.47847,-81.464687,6.0
The Ridge - Lot A,42.74424,-73.63613,6.0
District Wharf Parking Garage,38.878151,-77.022367,1.0
ADAMSTOYOTALS ADAMS PUBLIC,38.945924,-94.368216,2.0
Ville de Shawinigan - Amphithéâtre municipal,46.547757,-72.74589,4.0
Bay Palms Waterfront Resort - Hotel & Marina - Tesla Destination,27.717859,-82.738794,2.0
Willows Building B,47.709618,-122.16239,2.0
Wellfleet Town Hall,41.938512,-70.0311,5.0
FOOTHILL-DEANZA DE ANZA 3,37.319448,-122.043574,1.0
SUNSET PARK EV-3A & EV-3B,33.144881,-117.209829,2.0
IRL WEST RAMP QUARRY RD L1 #2,41.682578,-91.560286,1.0
650 TOWNSEND BCP 9,37.770269,-122.403873,2.0
STANFORD SRP HUB 2,37.408959,-122.147575,2.0
EV2018 ASU APACHE,33.415114,-111.934245,2.0
BA GRANT PUBLIC CALTRAIN 01,37.378158,-122.03033,2.0
Atlantic Host Hotel,47.639955,-65.704521,1.0
OCCIDENTAL ADMISSIONS 2,34.129713,-118.210563,1.0
Rainforth Park,45.0450218,-64.7384719,2.0
Ace/Avant Office,35.876371,-79.902776,4.0
369 BROADWAY STATION 1,33.202009,-117.240486,2.0
EVERGY @LBTY HOSP-161A,39.276215,-94.424715,2.0
FOOD CITY FOOD CITY #629,36.32396,-82.393432,2.0
NOHO WEST L4J,34.18001,-118.39452,2.0
BAKERY SQUARE 4-B,40.456596,-79.91494,2.0
DET INST OF ART EV STATION 01,42.360211,-83.064826,2.0
SANTA CLARITA HERITAGE PARK,34.433563,-118.559426,2.0
6263 TOPANGA SPACE 110,34.185097,-118.607375,1.0
700 Gothic Rd (US-ZMD-5XD-1),38.9033243,-106.9695291,1.0
Town of Los Gatos - Northside Lot,37.229971,-121.979377,6.0
EVERGY @FEC -075C,39.092321,-94.565266,2.0
NOHO WEST L3M,34.18012,-118.39455,2.0
MSM GARAGE LEVEL1 1,34.032036,-118.466385,2.0
INTERPARK ADAMWABASH 2,41.879251,-87.626887,2.0
CARTA AIRPORT LOT2 #1,35.038071,-85.195733,2.0
Westfield Public Parking Lot 1,40.651944,-74.349917,2.0
EVSP WALGREENS STORE 7950,34.235201,-118.46618,1.0
Orr Nissan South,32.421925,-93.720713,1.0
TWIN BLDGS EV STATION 1,26.371713,-80.122363,2.0
PEN FACTORY STATION 01,34.029627,-118.466004,2.0
EPSD STATION1,41.817847,-71.353803,2.0
University of Pittsburgh Medical Center - Magee,40.436119,-79.960709,1.0
16800 Building,33.700072,-117.842978,2.0
CPEX 4S RANCH L2,33.003682,-117.116789,2.0
CSQ Montréal - Public,45.6107149,-73.5272726,2.0
Vancouver - Grandview,49.25966,-123.03106,1.0
1 Financial Plaza Parking Garage,26.121164,-80.140423,2.0
PALO ALTO CA BRYANT #4,37.446786,-122.162369,2.0
Tanger Outlets Forever 21,33.0219645,-97.2798715,2.0
QUEENS HEALTH POB 1,21.308435,-157.853347,2.0
CITY WORCESTER SOUTH HIGH EV 3,42.244888,-71.864118,2.0
VALENCIA STRUCTURE 7C,34.416426,-118.559406,2.0
IG Great West Life and London Life,45.496181771029,-73.5718074920654,2.0
Damn Yankees Restaurant,33.619247,-85.596438,1.0
Town of Oliver - Tesla Destination,49.185712,-119.549124,3.0
VICTORY PLACE STATION 2,32.79173,-96.809079,2.0
Inn at Virginia Tech,37.22983,-80.429844,2.0
RI OER RI DOT ST5,41.745205,-71.43917,1.0
UQTR P13 - 1 GAUCHE,46.346825,-72.577877,2.0
Pala Casino,33.36330308300516,-117.0846778858542,4.0
Topgolf - El Segundo,33.910494525,-118.394934668,7.0
Ovid Napa Valley - Tesla Destination,38.461982,-122.343979,1.0
CAJON VALLEY HS A05-A06,32.799145,-116.947573,2.0
IBEW-NECA Electrical Training Institute,39.741073,-86.263254,2.0
CITRON APT CITRON 2,33.829771,-117.902984,1.0
City of Palm Springs - Downtown Parking Structure,33.819689,-116.545883,2.0
Del Mar Highlands Town Center,32.949921,-117.2330035,4.0
7755 Colbert : Aréna Roberto-Luongo,45.574105,-73.59573,3.0
DGS Lot 2,38.575235,-121.496405,9.0
Woodland Joint Unified School District - Whitehead Elementary,38.669819,-121.794558,2.0
RAMONA SHOPPING SUNVALLEY #2,33.039008,-116.873688,2.0
DMH STATION 1,40.100475,-83.16659,2.0
BROADSTREET CV TOWER #3,49.998337,-125.24538,2.0
Moab Golf Course,38.531661,-109.486583,2.0
Best Western Plus Chateau Granville,49.2777147190703,-123.124657461882,1.0
FWM STATION 01,33.976822,-118.45569,2.0
Icon Parking - Hudson,40.728704,-74.00765,1.0
THE CLARK THE CLARK 1,30.271829,-97.759647,2.0
420 E. 53rd St.,40.75527,-73.96386,6.0
1000 Jean-Paul Riopelle,45.5029912,-73.561464,4.0
Provigo Alimentation Louis Grenier Inc,47.530414,-69.810727,2.0
ELECTRIC LODGE TERMINAL 5,33.991326,-118.464939,1.0
Oakhurst Inn - Tesla Destination,38.031897,-78.506854,2.0
PHS -SC PHSSC3,33.839047,-118.369473,2.0
EVSP WALGREENS STORE 11365,38.165289,-122.25159,1.0
Tate Branch Artesia,32.8338251534209,-104.396374292145,1.0
BOSTON PROP CC BPGREENGARAGE 3,42.36281,-71.08583,2.0
Magnolia Park,34.8332,-82.3081,2.0
CITY OF BOSTON MUNI LOT 13 #3,42.268627,-71.09254,2.0
Winner Chevrolet,39.084259,-120.956,2.0
Quik Park 1133 Garage LLC - Tesla Destination,40.755856,-73.984313,3.0
CSU Chico - Parking Structure,39.7279350056671,-121.843453443394,8.0
EVERGY @UNILEVER -013B,38.840185,-94.896529,2.0
WEINSTEIN GRAPEVINE3,32.974553,-97.035966,2.0
The 500 Apartments,33.799653,-84.402458,3.0
Publix #1680,36.16331,-86.789734,2.0
CITY HALL CITYHALLOT02,37.959372,-122.341673,1.0
KTOO Public Media,58.299387,-134.414943,1.0
Cartier Mansion Bed & Breakfast,43.9558479248587,-86.442711078435,2.0
TONH STATION 3,38.794268,-77.002734,2.0
Village of Bergen - Municipal Parking,43.085186,-77.943321,2.0
WOODSPRINGS WS3,34.069558,-117.364913,2.0
COMED FRE-F-NW-01,42.311455,-89.66978,2.0
222 GLENWOOD STATION #1,35.783534,-78.647169,2.0
Turkey Red,61.601874,-149.115806,2.0
Auburn Town Hall,42.19537,-71.83613,2.0
Wellspring Ranch - Tesla Destination,35.494925,-120.809002,1.0
EVERGY @UCMO -134A,38.760126,-93.74304,2.0
ECU COLLEGE HILL,35.602351,-77.361964,2.0
WILSHIRE HOLMBY WILSH HOLMBY 1A,34.066463,-118.430839,2.0
"AMC Cartersville 12 Cartersville, GA 30120",34.1943895,-84.796229,2.0
Mercedes-Benz of El Dorado Hills,38.6536330252966,-121.064934940646,1.0
PHILLIPSACADEMY PAN ATHLETIC 1,42.64436,-71.13191,2.0
1 WATERLINE STATION#8,40.772871,-73.992514,2.0
NM-FMD CARRUTHERS #2,35.657009,-105.982994,2.0
THE ELM STATION 2,40.006151,-75.262164,2.0
Orillia,44.630791,-79.436327,1.0
Midtown Enel Juicebox,35.480651,-97.5140951796929,2.0
TOWN OF JACKSON DELONEY PARKING,43.480424,-110.759186,1.0
Hammonasset Beach State Park - North,41.26449,-72.561988,4.0
CITYOFCYPRESS CERRITOS 5,33.809607,-118.052018,2.0
TOM BUSH BMW MAZDA PUBLIC L2,30.321943,-81.542699,2.0
Lifebridge-Uplund Kirkland - West Building,47.705801,-122.234482,14.0
9711 Laurel Canyon Blvd,34.246052,-118.418667,1.0
KOHL'S - CHPT 0756 SANTEE 2,32.839802,-116.9948,1.0
46 PENN CENTRE STATION 1,39.04349,-94.594124,1.0
Butler Street Parking Lot,41.53697,-72.805988,2.0
ELAN MV ELAN MV,37.38565,-122.084915,2.0
Commerce Bank,34.936602,-88.517856,1.0
Biosphere 2,32.5794824175461,-110.851557816312,1.0
6055 WASHINGTON 6055 - #4,33.997671,-118.148094,2.0
Avenue Suites Georgetown - Tesla Destination,38.9033344,-77.0536137,4.0
RC CIVIC CENTER CENTRAL P PARK1,34.12323,-117.55973,2.0
The Getty Villa - Central Parking,34.04584837272859,-118.5648536388702,3.0
HOOD PARK P2 SPACE 201,42.380175,-71.072767,2.0
Riverside Nissan,33.925469,-117.419673,2.0
Park & Ride (New York State DOT),42.121783,-79.240669,2.0
Swtch Energy,42.9572,-81.2306,2.0
Chartwell,43.797656084824,-79.2712602865805,2.0
GRANUM PARTNERS SPRINT 2,36.836516,-119.810139,1.0
Hyatt Place / Faro Blanco Resort & Yacht Club - Tesla Destination,24.709082,-81.104949,3.0
HOLLYWOOD PARK 18,33.947611,-118.343584,2.0
VILLAGE MARKET STATION 1,43.178303,-84.862408,2.0
Providence - Newberg Medical Center - North,45.308899,-122.93359,2.0
OTTO'S BMW-MINI FRONT LINE,39.908978,-75.569033,2.0
EVERGY @EPA -174A,38.925758,-94.778285,2.0
Hudson Nissan,40.71696,-74.09634,1.0
PVG CHARGE EV 2,34.152612,-83.814954,2.0
Icon Parking OMNI - Tesla Destination,40.77592,-73.98313,3.0
City of Palm Springs - International Airport,33.823017,-116.509061,2.0
William M. Tugman State Park (US-QKN-SQT-1),43.6032381,-124.1779411,1.0
Cinemark Fort Collins,40.520969262,-105.04176841,2.0
12001 de Salaberry,45.48449,-73.80755,10.0
Gloucester Center,45.4330768486049,-75.6095123145966,2.0
ADMIN OFFICE STATION 2,38.019827,-121.888694,2.0
TOM BUSH BMW BMW LVL2 FRONT,30.322799,-81.542778,2.0
Illinois State University - Bone Center,40.511327,-88.992281,1.0
Dave Syverson Nissan,43.655954,-93.334482,1.0
17 OFFICE EV STATION 2,33.020994,-96.833695,2.0
Kellys Beach - Kouchibouguac National Park - Tesla Destination,46.827427,-64.913764,4.0
Dominion Gardens Park,43.6522796927468,-79.9136352328054,2.0
SCHATZILAND RV SCHATZILAND#1,29.813034,-97.963416,2.0
FLO - Terracap Management Inc.,45.482406,-73.465404,2.0
901 S Salem Rd,35.067597,-92.47272,2.0
Louisville Metro Housing Authority (1),38.2431897544088,-85.74716453053,1.0
Heritage Chevrolet,42.3196576697505,-85.1958112727234,1.0
HY VEE ASHWAUBENON E,44.486116,-88.065037,2.0
META MPK14-07,37.485517,-122.1494,2.0
BWP EV CHARGE CSB-LIBRARY #3,34.183308,-118.306656,2.0
530513:  811 Louisiana Garage,29.759292,-95.366313,2.0
Haley Chevrolet,37.427728,-77.626797,1.0
Regatta Sloans Lake,39.741825,-105.041372,2.0
The Caledonia,40.743832,-74.006578,2.0
SPORTS CENTER SPORTS CENTER E,33.558349,-117.62735,2.0
DANA PARK STATION 1,33.389251,-111.753591,1.0
ELAN MV ELAN MV 2,37.38545,-122.084784,1.0
Purdue University - Grant Street Parking Garage,40.4244203,-86.9103211,1.0
Anchor Nissan,41.96108,-71.494611,1.0
UNIV PITTSBURGH BC STATION 14,40.45456,-79.944522,2.0
VALET 3RD FLOOR 1,38.840166,-121.315955,2.0
The Cavalier Virginia Beach - Tesla Destination,36.86894,-75.9844534,4.0
CATHEDRAL PLACE STN3-#2088#2089,49.284203,-123.119774,2.0
7SPC TRI-COUNTY EMC,36.51925,-86.0307,2.0
KEAUHOUPLACE 2ND KEAUHOU L,21.301435,-157.859869,1.0
WIN Hyundai Carson,33.8252225271161,-118.233990211045,2.0
LONG BEACH CONVENTION CTR4,33.765472,-118.188438,2.0
FPL EVOLUTION COCONUT CREEK 2,26.238321,-80.18695,2.0
CA FREMONT 11,37.495891,-121.97282,2.0
OKANAGAN STATION 01,50.235055,-119.281916,1.0
FRIENDSHIP-AZOO FV-KZOO2,42.307166,-85.642775,2.0
BOZZUTO DEV. CO ABBY 3A,42.276236,-71.029779,1.0
Superior Ford - Plymouth,45.056329,-93.402831,2.0
ACMGMT MLC GARAGE-4,25.922077,-80.296471,2.0
TOWN LADYSMITH MUSEUM,48.995006,-123.819404,2.0
Two Wisconsin Circle - Tesla Destination,38.96197,-77.085332,1.0
3945 Stevely Ave,34.0153712,-118.3536459,1.0
CCSF-SFMTA CIVIC CENTER 11,37.780302,-122.41761,2.0
Chapman Davis Parking Lot,42.589292,-72.602897,2.0
TCSOB,34.025214,-118.391419,15.0
Place Bathurst Mall,47.639696,-65.677325,2.0
Ertle Subaru,40.989217,-75.210121,1.0
CP EV TROLLEY XING 1,42.144996,-71.982513,2.0
"Walgreens - Orem, UT #9192",40.311241,-111.701259,1.0
EXELON EXELONGRG6.2,39.280939,-76.598325,2.0
VAIL PARKING VILLAGE20EAST2,39.642001,-106.371149,2.0
OAK PARK 1 AVENUE GARAGE 4,41.887398,-87.793774,2.0
799 SENECA STATION 4,42.875091,-78.847557,1.0
Antelope Valley Chevrolet,34.668431,-118.152467,2.0
KING EV STATION NOBLETONFIREHAL,43.902656,-79.651177,2.0
DELTA ALLEN DUAL STATION,33.092023,-96.682268,2.0
H-E-B #425,30.299838,-97.720009,2.0
MWP-EV MWP EV1,36.04127,-78.891535,2.0
LIBERTY EMPIRE STOCKTON1,37.698602,-93.795678,2.0
Southampton Shopping Center,40.168875826,-75.047742303,2.0
Ohio University - Lot 147,39.329473,-82.108157,1.0
IRVINE  CO  OFC ST 17500 39,33.64835,-117.763137,2.0
PARKING DECK STATION 1,42.339967,-83.045592,2.0
Town of Oro Valley,32.40833,-110.994504,4.0
Universal City Nissan,34.133446,-118.356601,2.0
Napa Valley Country Club - Tesla Destination,38.318338,-122.241068,3.0
Amazon Fresh at CA-EPasadena-Colorado,34.146665,-118.080787,1.0
Lewistown Shops,40.5955275,-77.57024,2.0
Yachtsman Lodge & Marina - Tesla Destination,43.3571986,-70.4743118,3.0
LONG BEACH ADMIRAL KIDD 02,33.795486,-118.215688,2.0
SCH CURE P2 #3,47.616886,-122.334045,2.0
CHARGEPOINT STA HACIENDA,33.525276,-117.624802,1.0
SPARK RAILYARDS S'PARK 1,40.028169,-105.249676,1.0
South Coast Plaza,33.68844,-117.88783,2.0
École l'Accueil - Scott,46.507413,-71.08206,2.0
MANTECA TRANSIT EV STATION 01,37.794627,-121.214877,2.0
Life Connection of Ohio,39.7231219328315,-84.1214326660677,6.0
Harris Whalen Park,43.1325641779714,-77.4465429357793,1.0
Contrecoeur - Hôtel de Ville,45.857484,-73.239587,2.0
LivINN Hotels - 11385 Chester Rd,39.280017,-84.444889,2.0
Shoppers Garage,35.147834,-90.053207,2.0
La Quinta Inn & Suites Sebring - Tesla Destination,27.460599,-81.43122,1.0
B E CHARGERS BE02,44.479031,-73.217482,2.0
CLPCCD DO STATION 1,37.703261,-121.929874,2.0
APOLLO TEMPE STATION 2,33.415098,-111.922232,2.0
OBE POWER STELLAR EMHILLS,26.049047,-80.179184,2.0
CITY OF FRESNO UNDERGRGAR8CHG2,36.735044,-119.790701,1.0
CK POLICE STATION,42.592964,-82.387985,2.0
BELLEVUE SBCC #1,47.569022,-122.145782,2.0
PRIDE of Aurora 713,41.812352893,-88.280515927,1.0
FORSYTH COUNTY STATION 1,34.207645,-84.138012,2.0
14901 Rinaldi street,34.27909442,-118.4580059,1.0
Holiday Inn & Suites Chattanooga Downtown - Tesla Destination,35.051119,-85.311229,3.0
IRVINE  CO  OFC EXEC SQ 4275 02,32.873492,-117.214717,1.0
Burr Ridge Village Center,41.7518605,-87.9130895,2.0
HOWARD COUNTY GATEWAY 1,39.1842,-76.801544,2.0
Northland Hyundai,53.9041762193356,-122.764893408668,2.0
STEET TOYOTA INVENTORY SIDE,43.023804,-74.360032,2.0
JOHNSON & WALES RICHMOND G 6,41.820263,-71.412341,2.0
Placer County Office of Education,38.90651,-121.08167,2.0
City of Colville,48.545492,-117.905583,2.0
SCCOA EVS3-1,37.383193,-121.982375,2.0
MC DT CITY HALL MASON CITY HALL,43.153327,-93.201698,2.0
EVERGY @1KC PLACE-001D,39.09925,-94.583603,2.0
754 MIDTOWN GW,33.775604,-84.386929,2.0
WESTFIELD UTC PALISADE 3,32.867499,-117.212275,1.0
OUC VISTA CAY 01,28.429047,-81.44937,2.0
PEOPLES GAS PETC 3,41.831252,-87.731403,2.0
Audi Melbourne,28.07758,-80.70458,2.0
3770 Royal,45.468981,-73.62047009999999,4.0
CCSF-SFMTA JAPAN CTR 3,37.784902,-122.432567,2.0
SOUTHLAWN SOUTHLAWN APT 1,33.953518,-83.98495,2.0
Powder House Lodge,43.90821572341748,-103.4375727976227,1.0
OAKVILLE EV JCCC2101,43.492016,-79.676575,2.0
BRECKENRIDGE GARAGE 11,39.48362,-106.047876,2.0
PETTEE BROOK PETTEE BROOK,43.135672,-70.926698,2.0
Liberty Utilities - Baxter Springs Service Center,37.030817,-94.746007,4.0
Shenandoah University - Brandt Student Center,39.167978,-78.157785,2.0
RIDEL CHARGING 60 WINTER 1.3,42.19983,-70.953674,2.0
Pepco - Lake Arbor Community Center,38.905977,-76.83066,4.0
CITYNATNL PLAZA J2 #3,34.052402,-118.254273,2.0
Hyatt Place Salt Lake City/Lehi,40.432775,-111.881972,2.0
Baptist Medical Center Jacksonville - Visitors Garage,30.139456,-81.534162,2.0
Tasca Buick GMC Woonsocket,41.992334270467,-71.4871541069424,1.0
MRA EV CHARGERS MRA EV2,37.943393,-122.517272,2.0
Arby's,41.23345,-96.204018,2.0
METRO NASHVILLE MNFD STATION 19,36.156447,-86.815539,1.0
Henry County REMC,39.899767,-85.385111,2.0
BURNS MGT OXFORD 4,42.685296,-73.870736,2.0
AMICALOLA EMC PIEDMONT,34.44654,-84.447205,2.0
"TEMPE FLEET 4, EAST LIBRARY",33.390812,-111.927047,1.0
"Kroger #907, Harrison OH",39.249515417,-84.790462965,2.0
Memorial Center for Learning and Innovation,39.807992,-89.656367,6.0
PLUG IN ERIE ECC NE,40.037271,-105.053177,2.0
Sentinel Square III,38.903688,-77.007487,2.0
EVERGY @MCI AIRPT-252J,39.312431,-94.702437,2.0
CHAUNCY PLACE CHAUNCY PLACE,42.286768,-71.607951,2.0
600 E 3rd St,34.045656,-118.238655,1.0
Central Parking - 115 E 87th St,40.780678,-73.956269,2.0
Cite Condo,25.795709,-80.18842,4.0
Oregon Museum of Science and Industry (OMSI) - North Parking Lot,45.509326,-122.666392,1.0
FPL EVOLUTION ADVENTHEALTH D1,29.241774,-81.107074,2.0
Gowanda Train Station,42.457597,-78.932165,2.0
Taps on Queen Brewhouse & Grill,43.106472,-79.07088,1.0
PEC HQ PEC HQ SOUTH,30.274989,-98.409281,2.0
ULSTER COUNTY HEALTH DEPT 2,41.917039,-74.018726,2.0
ACC STATION STATION 2,29.78119,-95.399133,2.0
VILLAS RIM VR1,29.598269,-98.594774,2.0
POINTE 14 EV1,38.88944,-77.079233,2.0
HOWARD COUNTY LAUREL COM CNT3,39.115891,-76.837012,2.0
3474 Putnam Place,40.879413,-73.875485,2.0
SCS LOT F SCS F-LOT S3,43.153646,-79.278513,2.0
The Wharf Public Garage 3,38.875356,-77.021099,14.0
GMC Parking Narragansett - Tesla Destination,40.7758,-73.95087,3.0
TRI-COUNTY EMC EV STATION 01,33.00272,-83.550636,2.0
PARK AND RIDE LIBRARY,38.168908,-122.255848,2.0
Hamilton Nissan,39.605636,-77.687979,2.0
LaStella Winery - Tesla Destination,49.0545,-119.497678,1.0
Best Western Plus - Texoma Hotel & Suites,33.7486589,-96.5852086,2.0
FOREST PARK EV STATION 1,39.28784,-84.525154,2.0
LCHS STAFF LOT LANSING 4,42.739808,-84.529246,1.0
ESSEX COUNTY #3,40.73895,-74.181735,2.0
PACIFIC CANNERY STATION 62-63,37.81242,-122.30031,2.0
St-Hubert - Hawkesbury,45.591358,-74.595918,1.0
Groupe Petra - 1100 bld. René-Lévesque O.,45.49807,-73.570328,3.0
META BUR105-04,37.589564,-122.336873,2.0
ABM ELS STATION 4,37.695403,-121.923246,2.0
Springfield - Gateway Marketplace,44.08452,-123.03924,1.0
Diablo Valley Plaza Floor and Decor,37.972456,-122.068373,1.0
South West Detention Centre,42.2498644,-82.9496771,2.0
KGIP BELL SOUTH STATION 3,47.613355,-122.185049,2.0
ONE PASEO 12845 PVW 04,32.950945,-117.236654,2.0
1 WATERLINE STATION#4,40.77292,-73.992546,2.0
IU Health Bloomington Hospital,39.1763913275117,-86.5010241987448,6.0
MA PORTFOLIO HBM NORTHWOOD 3,41.812652,-71.490125,2.0
101 S ELLSWORTH STATION 3,37.566583,-122.324348,2.0
BGO SK 8590 AIRPORT 1,43.73234,-79.682835,2.0
Antelope Valley Mall - North Parking,34.605389,-118.151567,3.0
EVERGY @ST LUKES -250C,38.939847,-94.381142,2.0
QUALICUM CTR 1 NEPEAN 1,45.335472,-75.79814,2.0
CITY RICHMOND ICE CENTRE 1,49.136202,-123.06544,2.0
STATE OF NV SAWYER 1,36.182545,-115.131372,2.0
Goodwill,45.0348945428007,-92.8391832892217,2.0
SQI - Palais de justice de Montréal (Rue Bellechasse),45.532648,-73.600372,2.0
DEWITT EV 1 STATION 2,43.046277,-76.049236,2.0
650 TOWNSEND BCP 1,37.770336,-122.403787,2.0
Fairfield Inn & Suites West Monroe - Tesla Destination,32.508844,-92.182358,3.0
iPark 247 N 7th Street - Tesla Destination,40.715954,-73.954681,3.0
CP EV BROOKS ST 2,42.318154,-71.800463,2.0
SHED 2 LOT EMP1,42.345976,-83.039721,2.0
Phoenix Convention Center - Heritage Garage,33.449695,-112.067236,2.0
